Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
18.3,0.5815070396,1.30028927,581.5070396458,1300.2892700427,0.3613316107,0.807962044,1907.8315559515,4266.0410487267,23.6312780804,85072.6010893072,52860.8059379642,0.48907165259999996,190.2488861084,73164080.0,45462052.0,48,0,0.0938502,4.6339999999999995,2458000.5,0.3472492763451782,1.290400870088459,49.90123941966606,34.01261060053654,535.4086677220515,0.8423101017550536,84.12432760940136,1.7384916384218652,2457775.861082672,151.0435207972777,0.6723835860402767,0
21.2,0.15295193529999998,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.21251567030000001,501.81082755470004,1122.0831222578,19.0215815025,68477.6934089917,42549.3756629371,0.3040957369,118.2932434082,45492076.0,28267466.0,32,0,0.158693,6.222,2457600.5,0.3304930658794457,0.9485854363354138,23.899026427743788,249.99155014771443,337.45285422113466,0.6350845272323311,154.6064272693837,1.2620863454384958,2457644.054204536,313.53569117347786,1.066815691427194,0
25.0,0.02658,0.0594346868,26.58,59.434686841899996,0.0165160412,0.0369309908,87.2047272,194.99569797849998,2.0994227461,7557.921885796501,4696.1987406495,0.0483061496,18.7910919189,7226497.0,4490337.0,10,4,0.0178519,5.787999999999999,2458000.5,0.09940500687490292,1.0644329357424889,2.64495957691669,316.92353235726483,401.1214466873673,0.9586229724471336,255.0255541536594,1.170242899037844,2458043.4889816977,321.4180853732356,0.8974837994154493,0
20.1,0.2538370294,0.5675968529,253.8370293645,567.5968528656,0.1577269688,0.35268822409999995,832.7986794202001,1862.1944587557,30.547389286999998,109970.6014332994,68331.455096152,0.1233269653,47.9741897583,18449452.0,11463958.0,20,0,0.111627,4.829,2458000.5,0.818559645958966,1.1853807943058732,36.809767788282535,30.96555557031796,471.3953091678408,0.2150759109922997,210.63547235686002,2.155685677619446,2458065.7833491364,310.14374298563337,0.7636902468026503,0
22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442,9.1245290808,32848.3046910313,20410.6591009355,0.2777142418,108.03084564209999,41545460.0,25815152.0,11,6,0.0758499,6.5729999999999995,2458000.5,0.3771015365758616,0.8924375048209183,14.56422880798156,231.238900909218,307.93932027073714,0.5558979504550221,327.0394215010603,1.2289770591868148,2458152.279118325,182.5608780679715,1.169061488099317,0
26.3,0.014606796399999998,0.0326617897,14.6067964271,32.6617897446,0.0090762397,0.020295089,47.92256199,107.1581062656,15.248416436,54894.2991696616,34109.1827257267,0.4871295888,189.49340820310002,72873552.0,45281524.0,12,6,0.00432186,7.886,2458000.5,0.41249715357709293,0.7218263391666696,3.626064613278898,251.76128257566242,223.99974026085738,0.4240750288834451,345.7200029380307,1.019577649449894,2457903.278360739,156.2492442776831,1.607144720707106,0
22.1,0.1010543415,0.2259643771,101.054341542,225.96437710939998,0.0627922373,0.140407711,331.5431259047,741.3529669956,9.227018616599999,33217.2670197637,20639.9179434748,0.0757704541,29.4747066498,11335098.0,7043303.5,19,4,0.00469688,6.256,2458000.5,0.24574851092147398,0.9586055789637062,5.570152515847996,229.9019032870426,342.8138465778937,0.7230296853723579,112.7702162941976,1.1941814725550548,2458044.2136745504,314.09484478190046,1.050132611601502,0
19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066001,2454.8503937571,16.224883368900002,58409.580128161,36293.4416079676,0.4551818811,177.06575012209998,68094240.0,42311800.0,68,0,0.054360900000000004,6.335,2458000.5,0.1572953217107533,0.9315949656446578,26.21613896203354,30.795961709648424,328.4272064398105,0.7850594358194631,210.8981090369046,1.078130495469853,2457852.8125990974,161.8850791970179,1.096133307293395,0
25.4,0.022108281,0.0494356193,22.108281035900003,49.435619261999996,0.0137374447,0.0307178602,72.5337327539,162.19035709940002,9.887230087899999,35594.028316523996,22116.744983675697,0.055026740899999996,21.4054012299,8231883.0,5115055.0,6,8,0.0546541,3.3160000000000003,2456578.5,0.5546810641466685,2.333860434644604,12.87652118130917,197.13013527974041,1302.299126447666,1.039312245186129,197.50681018907588,3.62840862410308,2456591.9905350246,356.2707549208567,0.2764341868077472,0
19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.18109479039999998,0.4049402617,956.1808197541001,2138.0853117517,8.8787218764,31963.3987549708,19860.8129652761,0.2644259033,102.86167907709999,39557552.0,24579924.0,33,0,0.08928849999999999,4.694,2458000.5,0.3284626755785926,1.385183885226632,15.80495670468545,269.1346066464539,595.4695696316431,0.9302026801167422,76.64890141449256,1.8401650903365219,2458059.3072707555,324.44718831712584,0.6045648986273062,0
22.5,0.08405334019999999,0.1879489824,84.0533402073,187.9489824394,0.052228308099999995,0.1167860472,275.7655606856,616.6305395464,15.4910143881,55767.6517970369,34651.8500846644,0.3787936081,147.3507080078,56666716.0,35211064.0,14,7,0.110573,4.3180000000000005,2458000.5,0.2949061818491701,1.568614114199958,17.40594751089217,318.0365622362368,717.5837651078682,1.10602011498653,335.0211674986815,2.0312081134133853,2458221.7384149246,249.0083175712485,0.501683590829127,0
27.5,0.008405334,0.0187948982,8.4053340207,18.7948982439,0.0052228308,0.0116786047,27.576556068600002,61.6630539546,18.9758810889,68313.1719201106,42447.1484078043,0.282359989,109.8380355835,42240452.0,26247000.0,6,7,0.00772205,4.4030000000000005,2458000.5,0.4446126882343782,1.5093644509035042,7.8288431485609875,126.0702631469118,677.3132982368361,0.8382818648618909,62.245167248183186,2.1804470369451168,2458084.170297224,315.5282509892311,0.5315117847783919,0
20.6,0.20162991940000002,0.4508582062,201.62991944279997,450.8582061718,0.12528698470000002,0.2801502144,661.5155049046,1479.1936371367,20.4002316288,73440.83386385281,45633.2781305701,0.2819344798,109.6725082397,42176796.0,26207446.0,23,1,0.172611,5.695,2458000.5,0.5122883739162025,1.051392448212341,14.90253720592457,250.75463192725812,393.7727936911843,0.5127763205698658,20.86173869139343,1.590008575854817,2457952.2915920997,44.07370727981781,0.914232790501848,0
19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298003,4.6616619225,16781.9829211653,10427.671554543,0.38109279310000005,148.2450866699,57010668.0,35424788.0,62,0,0.21364299999999997,4.869,2458000.5,0.09902927836596816,1.34137115343917,11.67657077669496,199.25240463916043,567.4425135380592,1.2085361360931621,27.14641655018888,1.4742061707851768,2458252.7259142376,199.98144841237288,0.6344254993432991,0
26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.023301879900000003,55.02246310020001,123.0339677816,5.461366979199999,19660.921125158,12216.531795796102,0.1715583279,66.7361831665,25664760.0,15947342.0,3,8,0.042732099999999995,4.887,2457781.5,0.2925241222107141,1.3213082119275772,10.029188316122141,308.35538916789835,554.7593467345105,0.9347936870636546,120.8549290328632,1.7078227367914998,2457731.0996559206,32.70629683871666,0.6489300308666708,0
26.9,0.011080388200000001,0.0247765013,11.080388212599999,24.7765012606,0.0068850319,0.015395399399999999,36.3529808636,81.2877363957,6.6303267688,23869.1763677798,14831.3779491907,0.0554091776,21.554170608499998,8289095.0,5150605.0,9,7,0.00942737,4.28,2458000.5,0.376755007137461,1.597967875630957,4.4013133022839686,241.9541949068227,737.8201188276944,0.9959254772421826,180.4400223021835,2.200010274019732,2458121.5009111087,300.9607750080714,0.4879238052928074,0
25.6,0.0201629919,0.04508582059999999,20.1629919443,45.0858206172,0.012528698500000001,0.028015021400000003,66.1515504905,147.91936371370002,14.087287874100001,50714.2363465822,31511.854245463797,0.1928208713,75.00732421880001,28845592.0,17923820.0,11,7,0.014522499999999999,4.917,2458000.5,0.3252947999404099,1.3113279141528993,1.8138477933855892,15.733350927878899,548.485796996617,0.8847597626622571,207.9942505886786,1.737896065643542,2458231.2297992967,208.5599295334522,0.6563524561096711,0
19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.18109479039999998,0.4049402617,956.1808197541001,2138.0853117517,16.9160883269,60897.9179767334,37839.5979783764,0.327354849,127.3410339355,48971588.0,30429534.0,23,1,0.0670261,4.454,2457600.5,0.2783971004743233,1.475757431134132,24.936959749221263,185.41627742234832,654.8184312276933,1.0649108413029542,4.621008532751001,1.886604020965311,2457433.4354136093,91.84721784348257,0.5497707193810201,0
15.6,2.0162991944,4.5085820617,2016.2991944276,4508.5820617181,1.2528698467000001,2.8015021443,6615.155049045699,14791.9363713673,19.3253240227,69571.1664817132,43228.8173063734,0.3166912697,123.19290924069999,47376340.0,29438294.0,134,0,0.07119919999999999,5.922000000000001,2458000.5,0.5148546067939354,0.9977413648746208,19.805352609703966,126.2343971498261,364.020124249115,0.4840496267800535,43.831234658734076,1.511433102969188,2458104.185878744,257.4591956285523,0.988956313177994,0
24.8,0.0291443905,0.06516883820000001,29.144390453499998,65.1688382168,0.018109478999999998,0.0404940262,95.6180819754,213.80853117520002,10.617414587799999,38222.6925161927,23750.0946915198,0.34695661619999996,134.9661254883,51903972.0,32251632.0,14,6,0.013318700000000001,7.149,2458000.5,0.2618003732385273,0.8145267445065926,4.881530883173743,38.77825533771854,268.5075178657495,0.6012833387820041,352.35502458144765,1.027770150231181,2457988.127857502,16.58788303021728,1.3407445827270867,0
23.1,0.06376097900000001,0.1425738833,63.7609789875,142.57388332809998,0.0396192233,0.08859127650000001,209.18957030150003,467.7620993781,11.6410003677,41907.601323823,26039.7537225721,0.3734583382,145.2752838135,55868572.0,34715120.0,18,7,0.08832689999999999,4.361000000000001,2458000.5,0.303373969002558,1.5576822060138649,11.83456572335943,16.070553859173938,710.0954258454723,1.085121972730778,349.30165933330466,2.030242439296951,2457902.781179573,49.54091249326945,0.5069741148823307,0
21.2,0.15295193529999998,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.21251567030000001,501.81082755470004,1122.0831222578,9.7723349524,35180.4058285762,21859.7360549839,0.3605267486,140.24490356450002,53934032.0,33513054.0,52,2,0.0558885,6.192,2458000.5,0.1884077389571414,0.9641386196073152,19.87053310935988,57.32432318562812,345.78619114597734,0.7824874422458415,315.2260005565768,1.1457897969687891,2457969.3661062857,32.41367649715665,1.0411057735039,0
26.5,0.013321556699999999,0.0297879063,13.3215566698,29.7879062798,0.008277629,0.0185093411,43.7058959846,97.72935443909999,11.605420906300001,41779.515262587796,25960.1660252452,0.1175184752,45.714687347399995,17580514.0,10924025.0,7,7,0.020087200000000003,6.0760000000000005,2458000.5,0.1944668036041747,0.9928418174587028,12.93289524955619,107.308006136735,361.34206174636495,0.7997670427329493,105.9025698631637,1.1859165921844559,2457830.558526909,169.3102929035901,0.9962858966933468,0
28.665,0.004915356,0.0109910701,4.9153559892,10.9910701256,0.0030542596999999995,0.006829532199999999,16.126496543800002,36.059942510700004,7.362826439,26506.1751803376,16469.9064613603,0.497428461,193.4996643066,74414240.0,46238864.0,5,4,0.000802905,4.992,2458000.5,0.2870215746772456,1.287930827658888,3.005537548195311,12.696352455949409,533.8721114174923,0.9182668934288656,231.16430977889732,1.65759476188891,2457888.692980323,75.39357502093405,0.6743187971444291,0
21.7,0.1214940408,0.2716689341,121.49404079959999,271.6689340891,0.07549287360000001,0.16880719719999998,398.6025088171,891.3023057169,15.2051906876,54738.6864752866,34012.4910490468,0.3219599238,125.2424087524,48164516.0,29928044.0,19,3,0.0353902,3.213,2458000.5,0.6873140203144229,2.285817992015145,13.400704181385,245.731124134221,1262.29510200094,0.7147432382161742,241.4180394294632,3.8568927458141156,2457755.0564113595,69.99923533777134,0.2851948006685143,1
24.6,0.0319561887,0.0714562102,31.9561886721,71.45621017270001,0.0198566489,0.0444008168,104.84314204309999,234.43639258299999,13.7244359728,49407.96950224519,30700.190827659,0.2930624706,114.0013046265,43841524.0,27241860.0,9,6,0.000535153,6.162999999999999,2458000.5,0.1728085159740721,0.9803422898631016,0.7509654073569197,125.2627554134832,354.5398309060209,0.8109307936052353,261.4133042919115,1.1497537861209681,2457951.266702117,49.991526177977,1.015400721211001,0
23.1,0.06376097900000001,0.1425738833,63.7609789875,142.57388332809998,0.0396192233,0.08859127650000001,209.18957030150003,467.7620993781,3.6835023268000002,13260.6083763476,8239.6263547366,0.3794510623,147.6064605713,56765072.0,35272180.0,8,1,0.244813,3.665,2458000.5,0.3946945274398188,2.069789918876244,6.582243901764348,117.308223288837,1087.646653357222,1.252855164945684,205.476475197103,2.8867246728068037,2457612.434116511,128.4458676214177,0.3309898475656534,0
20.8,0.1838886721,0.41118757100000003,183.88867207029998,411.1875710413,0.11426308810000001,0.2555000322,603.309310875,1349.040630575,18.1273017373,65258.286254188606,40548.9612561096,0.30502319079999995,118.6540222168,45630820.0,28353678.0,23,4,0.302438,3.602,2458000.5,0.4511013138137185,1.9410849875392742,32.28310227629935,160.25654289,987.7914278463278,1.065458999436222,73.90831124890816,2.816710975642326,2457524.346876819,173.53372332740398,0.3644494068802607,0
23.8,0.046190746,0.1032856481,46.190746028199996,103.28564805040001,0.028701590099999997,0.0641787064,151.544447199,338.8636855496,13.187247603800001,47474.0913737329,29498.554164973102,0.28324244579999996,110.1813049316,42372464.0,26329030.0,11,8,0.00750919,5.861000000000001,2455295.5,0.058621748845453285,1.0342875740667399,21.23229668788096,189.15187180454768,384.20267785008065,0.9736558276658268,294.6785972239449,1.094919320467654,2455223.612808821,67.35868934942461,0.9370054420611698,0
20.6,0.20162991940000002,0.4508582062,201.62991944279997,450.8582061718,0.12528698470000002,0.2801502144,661.5155049046,1479.1936371367,14.5348270898,52325.3775234283,32512.954717265802,0.1949305617,75.8279876709,29161198.0,18119928.0,13,6,0.0687616,3.6660000000000004,2458000.5,0.5087773533207807,1.989035491193691,9.421126630951822,201.1335761117651,1024.618576894469,0.9770592783230658,306.791064510831,3.0010117040643163,2458262.8092426374,267.8375802674671,0.351350256688815,0
28.3,0.0058150704000000004,0.013002892700000001,5.8150703964999995,13.0028927004,0.0036133160999999997,0.008079620400000001,19.078315559500002,42.6604104873,16.3565947411,58883.741067798,36588.0667762659,0.17853357179999998,69.44956207279999,26708242.0,16595732.0,12,7,0.000696734,4.18,2458000.5,0.4658215452103295,1.630768133384317,3.36003385218476,40.60257951316279,760.6532959558687,0.8711212016114698,307.4340289313652,2.390415065157165,2457746.982783786,119.9839642081886,0.4732773813168179,0
21.3,0.1460679643,0.32661789739999997,146.0679642714,326.6178974458,0.090762397,0.20295088960000002,479.2256199,1071.581062656,17.3893223179,62601.5603445379,38898.1750929714,0.2574884121,100.16298675540001,38519716.0,23935042.0,22,1,0.255711,5.702000000000001,2458000.5,0.298757706829658,1.057704503125048,24.603260119388707,205.3237090559524,397.32414443129517,0.7417071312680061,347.7023006992476,1.3737018749820908,2457840.7792978287,144.7167346542005,0.9060612224189932,0
22.8,0.0732073989,0.1636967205,73.20739893470001,163.696720474,0.0454889547,0.1017163949,240.18176272099998,537.0627483999,12.7958658646,46065.1171126424,28623.072352575,0.18850015350000002,73.3265609741,28199222.0,17522184.0,8,8,0.0493577,5.577000000000001,2454851.5,0.5385267519236263,1.079984112251754,8.503479973992382,117.5597184442068,409.9439455847065,0.49838377615169605,134.5588416277768,1.6615844483518118,2454936.983574699,284.9309881920442,0.8781688420511469,0
21.2,0.15295193529999998,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.21251567030000001,501.81082755470004,1122.0831222578,10.3650951669,37314.3426006902,23185.6813787456,0.3686115787,143.3899078369,55143508.0,34264588.0,13,2,0.00600421,5.752000000000001,2458000.5,0.3061406081206968,1.055976654688112,15.89806929092856,43.640715985302116,396.3509490067624,0.7326993194606343,265.35389037189753,1.3792539899155891,2457914.96867187,77.68690400242687,0.9082859544102108,1
20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.14384870519999998,0.3216554833,759.5214226325,1698.3415313737,12.7878561145,46036.2820120326,28605.155342421,0.32443927699999997,126.2068862915,48535428.0,30158516.0,35,1,0.180635,4.845,2458000.5,0.190871590856768,1.338367720457229,16.000805629506882,225.62137924745412,565.5377597357087,1.082911344502211,111.164148866079,1.5938240964122459,2458244.9579996816,204.3872608498478,0.6365622698088944,0
21.0,0.16770846220000002,0.3750075218,167.7084621628,375.00752179809996,0.1042091748,0.23301879879999998,550.2246310023,1230.3396778159,14.6769158601,52836.897096345194,32830.7930874485,0.1126851891,43.8345375061,16857464.0,10474743.0,34,3,0.054397,3.452,2458000.5,0.5742469655863407,2.1701187399663167,4.173968325899697,203.8176028232429,1167.679545998272,0.9239346385786064,88.97758537421396,3.4163028413540286,2457665.8386443346,103.17735585277408,0.3083037647047496,0
